unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1582318800000,2020-02-21 21:00:00,BTC/USDT,9695.41,9710.00,9623.71,9663.29,1117.37,10802751.64,
1582315200000,2020-02-21 20:00:00,BTC/USDT,9681.84,9720.00,9550.21,9695.41,3628.08,34984090.12,
1582311600000,2020-02-21 19:00:00,BTC/USDT,9701.11,9716.40,9660.00,9681.84,1153.73,11172039.61,
1582308000000,2020-02-21 18:00:00,BTC/USDT,9709.79,9727.00,9700.00,9701.11,1133.90,11012265.43,
1582304400000,2020-02-21 17:00:00,BTC/USDT,9724.22,9731.90,9690.57,9709.79,1225.16,11897767.92,
1582300800000,2020-02-21 16:00:00,BTC/USDT,9722.56,9742.33,9687.01,9724.22,1548.66,15049696.94,
1582297200000,2020-02-21 15:00:00,BTC/USDT,9675.01,9725.42,9660.00,9722.56,1551.81,15047886.90,
1582293600000,2020-02-21 14:00:00,BTC/USDT,9726.37,9742.43,9663.35,9675.01,1672.84,16235432.67,
1582290000000,2020-02-21 13:00:00,BTC/USDT,9747.01,9748.57,9683.38,9726.37,2261.43,21963968.77,
1582286400000,2020-02-21 12:00:00,BTC/USDT,9694.56,9755.51,9691.08,9747.01,2587.62,25203246.23,
1582282800000,2020-02-21 11:00:00,BTC/USDT,9677.94,9719.00,9676.52,9694.56,1714.89,16637892.49,
1582279200000,2020-02-21 10:00:00,BTC/USDT,9659.91,9715.74,9645.01,9677.94,1447.54,14005324.42,
1582275600000,2020-02-21 09:00:00,BTC/USDT,9632.07,9669.43,9613.00,9659.91,1564.03,15080645.12,
1582272000000,2020-02-21 08:00:00,BTC/USDT,9673.43,9689.22,9613.04,9632.07,2062.91,19898990.49,
1582268400000,2020-02-21 07:00:00,BTC/USDT,9669.70,9689.19,9651.00,9673.43,997.91,9649753.91,
1582264800000,2020-02-21 06:00:00,BTC/USDT,9674.22,9730.00,9655.16,9669.70,1470.04,14235156.65,
1582261200000,2020-02-21 05:00:00,BTC/USDT,9688.99,9701.00,9650.00,9674.22,1635.02,15813560.53,
1582257600000,2020-02-21 04:00:00,BTC/USDT,9708.17,9733.00,9660.79,9688.99,1656.31,16069198.55,
1582254000000,2020-02-21 03:00:00,BTC/USDT,9643.57,9714.06,9609.93,9708.17,2667.49,25814983.94,
1582250400000,2020-02-21 02:00:00,BTC/USDT,9647.99,9662.94,9630.00,9643.57,1466.33,14147457.43,
1582246800000,2020-02-21 01:00:00,BTC/USDT,9600.10,9648.00,9584.21,9647.99,1175.39,11308592.19,
1582243200000,2020-02-21 12:00:00,BTC/USDT,9596.42,9610.00,9569.42,9600.10,1011.31,9698931.60,
1582239600000,2020-02-20 23:00:00,BTC/USDT,9611.57,9622.85,9580.00,9596.42,920.95,8843905.08,
1582236000000,2020-02-20 22:00:00,BTC/USDT,9609.21,9663.14,9572.79,9611.57,1543.88,14860173.88,
1582232400000,2020-02-20 21:00:00,BTC/USDT,9582.80,9623.82,9560.00,9609.21,1245.05,11943979.38,
1582228800000,2020-02-20 20:00:00,BTC/USDT,9551.96,9589.00,9537.00,9582.80,918.89,8787448.54,
1582225200000,2020-02-20 19:00:00,BTC/USDT,9530.63,9574.49,9516.61,9551.96,948.03,9048166.62,
1582221600000,2020-02-20 18:00:00,BTC/USDT,9498.77,9577.88,9460.02,9530.63,2119.32,20182697.02,
1582218000000,2020-02-20 17:00:00,BTC/USDT,9631.35,9647.36,9410.00,9498.77,4711.25,44954411.15,
1582214400000,2020-02-20 16:00:00,BTC/USDT,9574.26,9699.00,9400.00,9631.35,6804.69,65075539.51,
1582210800000,2020-02-20 15:00:00,BTC/USDT,9598.99,9609.90,9562.61,9574.26,1999.27,19162079.59,
1582207200000,2020-02-20 14:00:00,BTC/USDT,9589.38,9619.83,9563.67,9598.99,2392.50,22962573.77,
1582203600000,2020-02-20 13:00:00,BTC/USDT,9554.77,9592.86,9518.08,9589.38,2835.99,27085527.78,
1582200000000,2020-02-20 12:00:00,BTC/USDT,9565.39,9603.00,9525.70,9554.77,2475.98,23691198.06,
1582196400000,2020-02-20 11:00:00,BTC/USDT,9607.05,9635.00,9556.51,9565.39,2320.92,22265792.34,
1582192800000,2020-02-20 10:00:00,BTC/USDT,9604.76,9650.00,9571.67,9607.05,1939.74,18652658.65,
1582189200000,2020-02-20 09:00:00,BTC/USDT,9582.53,9620.00,9552.08,9604.76,2016.37,19328042.36,
1582185600000,2020-02-20 08:00:00,BTC/USDT,9607.23,9609.99,9540.17,9582.53,2304.04,22055256.74,
1582182000000,2020-02-20 07:00:00,BTC/USDT,9619.58,9630.33,9591.60,9607.23,1534.32,14744919.62,
1582178400000,2020-02-20 06:00:00,BTC/USDT,9570.02,9620.02,9550.32,9619.58,1674.16,16038707.79,
1582174800000,2020-02-20 05:00:00,BTC/USDT,9581.37,9586.01,9538.00,9570.02,1478.94,14140511.13,
1582171200000,2020-02-20 04:00:00,BTC/USDT,9571.50,9600.54,9545.70,9581.37,1405.62,13457723.15,
1582167600000,2020-02-20 03:00:00,BTC/USDT,9588.41,9605.26,9551.56,9571.50,1779.35,17055039.87,
1582164000000,2020-02-20 02:00:00,BTC/USDT,9600.84,9613.86,9500.00,9588.41,3592.73,34338934.27,
1582160400000,2020-02-20 01:00:00,BTC/USDT,9626.38,9668.00,9595.83,9600.84,1880.78,18088023.58,
1582156800000,2020-02-20 12:00:00,BTC/USDT,9593.79,9653.90,9575.00,9626.38,3389.02,32584898.95,
1582153200000,2020-02-19 23:00:00,BTC/USDT,9693.13,9696.50,9572.42,9593.79,3210.51,30948444.69,
1582149600000,2020-02-19 22:00:00,BTC/USDT,9615.72,9711.08,9500.00,9693.13,5988.12,57599119.43,
1582146000000,2020-02-19 21:00:00,BTC/USDT,10152.55,10156.48,9350.00,9615.72,11524.08,111711802.30,
1582142400000,2020-02-19 20:00:00,BTC/USDT,10139.22,10154.64,10045.45,10152.55,2707.03,27356325.01,
1582138800000,2020-02-19 19:00:00,BTC/USDT,10194.77,10207.69,10136.90,10139.22,1735.85,17670236.32,
1582135200000,2020-02-19 18:00:00,BTC/USDT,10158.94,10200.00,10131.25,10194.77,1858.16,18883015.26,
1582131600000,2020-02-19 17:00:00,BTC/USDT,10148.93,10250.00,10133.10,10158.94,3465.24,35302362.88,
1582128000000,2020-02-19 16:00:00,BTC/USDT,10148.93,10148.93,10148.93,10148.93,0.00,0.00,
1582124400000,2020-02-19 15:00:00,BTC/USDT,10148.93,10148.93,10148.93,10148.93,0.00,0.00,
1582120800000,2020-02-19 14:00:00,BTC/USDT,10148.93,10148.93,10148.93,10148.93,0.00,0.00,
1582117200000,2020-02-19 13:00:00,BTC/USDT,10148.93,10148.93,10148.93,10148.93,0.00,0.00,
1582113600000,2020-02-19 12:00:00,BTC/USDT,10148.93,10148.93,10148.93,10148.93,0.00,0.00,
1582110000000,2020-02-19 11:00:00,BTC/USDT,10127.66,10150.00,10117.66,10148.93,209.53,2123509.70,
1582106400000,2020-02-19 10:00:00,BTC/USDT,10112.99,10144.62,10080.00,10126.09,1719.89,17391725.72,
1582102800000,2020-02-19 09:00:00,BTC/USDT,10159.65,10159.65,10101.01,10112.99,1514.80,15343135.77,
1582099200000,2020-02-19 08:00:00,BTC/USDT,10059.30,10161.99,10011.06,10159.65,3002.07,30308411.11,
1582095600000,2020-02-19 07:00:00,BTC/USDT,10069.02,10089.37,10027.00,10059.30,1911.01,19222067.09,
1582092000000,2020-02-19 06:00:00,BTC/USDT,10118.55,10118.66,10044.68,10069.02,1578.26,15917972.53,
1582088400000,2020-02-19 05:00:00,BTC/USDT,10111.65,10134.70,10085.36,10118.55,1338.38,13531418.97,
1582084800000,2020-02-19 04:00:00,BTC/USDT,10149.63,10164.93,10089.24,10111.65,1697.83,17167260.96,
1582081200000,2020-02-19 03:00:00,BTC/USDT,10150.74,10173.00,10125.00,10149.63,1104.31,11206484.87,
1582077600000,2020-02-19 02:00:00,BTC/USDT,10112.83,10166.66,10110.00,10150.74,1312.63,13318528.18,
1582074000000,2020-02-19 01:00:00,BTC/USDT,10102.41,10149.00,10101.97,10112.83,1209.33,12238579.04,
1582070400000,2020-02-19 12:00:00,BTC/USDT,10164.71,10186.35,10079.25,10102.41,2060.45,20861544.55,
1582066800000,2020-02-18 23:00:00,BTC/USDT,10168.26,10206.94,10136.64,10164.71,2589.14,26343235.99,
1582063200000,2020-02-18 22:00:00,BTC/USDT,10134.71,10174.54,10067.19,10168.26,1782.62,18035556.03,
1582059600000,2020-02-18 21:00:00,BTC/USDT,10155.01,10250.00,10036.72,10134.71,5099.80,51775339.69,
1582056000000,2020-02-18 20:00:00,BTC/USDT,10043.49,10163.00,10038.23,10155.01,4221.97,42675909.95,
1582052400000,2020-02-18 19:00:00,BTC/USDT,9985.73,10048.00,9973.00,10043.49,2300.46,23023189.82,
1582048800000,2020-02-18 18:00:00,BTC/USDT,9946.38,10048.00,9946.38,9985.73,5047.50,50478951.77,
1582045200000,2020-02-18 17:00:00,BTC/USDT,9918.91,9952.00,9877.35,9946.38,3561.84,35316527.85,
1582041600000,2020-02-18 16:00:00,BTC/USDT,9830.68,9924.42,9815.90,9918.91,4148.43,40963098.63,
1582038000000,2020-02-18 15:00:00,BTC/USDT,9696.65,9875.51,9695.74,9830.68,5915.67,57957159.49,
1582034400000,2020-02-18 14:00:00,BTC/USDT,9627.27,9718.01,9627.27,9696.65,1875.98,18140227.29,
1582030800000,2020-02-18 13:00:00,BTC/USDT,9656.92,9669.85,9576.01,9627.27,2780.75,26766358.25,
1582027200000,2020-02-18 12:00:00,BTC/USDT,9702.27,9704.58,9638.11,9656.92,1818.59,17592075.38,
1582023600000,2020-02-18 11:00:00,BTC/USDT,9731.41,9756.97,9678.94,9702.27,1900.26,18454977.52,
1582020000000,2020-02-18 10:00:00,BTC/USDT,9694.15,9744.99,9631.00,9731.41,2712.63,26285388.33,
1582016400000,2020-02-18 09:00:00,BTC/USDT,9741.61,9749.91,9662.72,9694.15,3161.18,30681300.51,
1582012800000,2020-02-18 08:00:00,BTC/USDT,9790.58,9794.99,9740.00,9741.61,1727.81,16882434.20,
1582009200000,2020-02-18 07:00:00,BTC/USDT,9775.48,9815.00,9763.30,9790.58,1450.60,14204395.30,
1582005600000,2020-02-18 06:00:00,BTC/USDT,9785.74,9810.00,9750.00,9775.48,1809.00,17700406.36,
1582002000000,2020-02-18 05:00:00,BTC/USDT,9800.00,9810.00,9768.01,9785.74,1718.48,16819732.71,
1581998400000,2020-02-18 04:00:00,BTC/USDT,9724.82,9800.00,9720.00,9800.00,2083.45,20351603.18,
1581994800000,2020-02-18 03:00:00,BTC/USDT,9714.29,9745.92,9675.60,9724.82,1556.20,15108105.69,
1581991200000,2020-02-18 02:00:00,BTC/USDT,9710.65,9759.00,9703.78,9714.29,1375.31,13388571.67,
1581987600000,2020-02-18 01:00:00,BTC/USDT,9660.87,9743.00,9660.83,9710.65,1822.59,17701969.22,
1581984000000,2020-02-18 12:00:00,BTC/USDT,9706.00,9715.00,9624.70,9660.87,1330.62,12854722.62,
1581980400000,2020-02-17 23:00:00,BTC/USDT,9630.10,9727.41,9613.12,9706.00,1445.54,13988072.22,
1581976800000,2020-02-17 22:00:00,BTC/USDT,9632.48,9664.02,9607.05,9630.10,1215.27,11706845.01,
1581973200000,2020-02-17 21:00:00,BTC/USDT,9625.04,9669.00,9610.00,9632.48,926.51,8931831.76,
1581969600000,2020-02-17 20:00:00,BTC/USDT,9666.15,9700.00,9616.11,9625.04,1773.83,17131919.38,
1581966000000,2020-02-17 19:00:00,BTC/USDT,9645.06,9673.98,9600.00,9666.15,1293.02,12470188.59,
1581962400000,2020-02-17 18:00:00,BTC/USDT,9640.01,9648.99,9580.00,9645.06,1334.67,12836751.36,
1581958800000,2020-02-17 17:00:00,BTC/USDT,9671.73,9697.65,9576.03,9640.01,2263.73,21809987.23,
1581955200000,2020-02-17 16:00:00,BTC/USDT,9633.45,9725.79,9615.63,9671.73,3718.97,35946504.72,
1581951600000,2020-02-17 15:00:00,BTC/USDT,9591.77,9661.99,9540.50,9633.45,3772.97,36235292.62,
1581948000000,2020-02-17 14:00:00,BTC/USDT,9532.77,9618.31,9452.67,9591.77,6307.13,60065846.09,
1581944400000,2020-02-17 13:00:00,BTC/USDT,9633.14,9656.88,9517.11,9532.77,3890.82,37255906.03,
1581940800000,2020-02-17 12:00:00,BTC/USDT,9609.94,9669.99,9585.35,9633.14,5139.60,49520760.65,
1581937200000,2020-02-17 11:00:00,BTC/USDT,9715.34,9716.35,9568.00,9609.94,7591.30,73184135.21,
1581933600000,2020-02-17 10:00:00,BTC/USDT,9792.53,9793.49,9677.68,9715.34,3761.55,36602783.28,
1581930000000,2020-02-17 09:00:00,BTC/USDT,9802.59,9832.92,9772.22,9792.53,1658.36,16263154.40,
1581926400000,2020-02-17 08:00:00,BTC/USDT,9753.26,9813.74,9737.28,9802.59,1491.48,14575586.32,
1581922800000,2020-02-17 07:00:00,BTC/USDT,9774.11,9811.94,9734.85,9753.26,1604.29,15679895.49,
1581919200000,2020-02-17 06:00:00,BTC/USDT,9761.78,9842.34,9747.46,9774.11,1826.15,17881941.15,
1581915600000,2020-02-17 05:00:00,BTC/USDT,9742.16,9808.04,9738.70,9761.78,1999.15,19537092.92,
1581912000000,2020-02-17 04:00:00,BTC/USDT,9808.40,9808.40,9710.00,9742.16,3063.84,29890638.97,
1581908400000,2020-02-17 03:00:00,BTC/USDT,9840.51,9849.51,9758.59,9808.40,1782.05,17478454.24,
1581904800000,2020-02-17 02:00:00,BTC/USDT,9852.83,9863.57,9793.11,9840.51,1440.79,14163463.02,
1581901200000,2020-02-17 01:00:00,BTC/USDT,9862.18,9909.10,9839.05,9852.83,1415.89,13985458.80,
1581897600000,2020-02-17 12:00:00,BTC/USDT,9917.27,9964.16,9850.00,9862.18,2333.23,23105876.75,
1581894000000,2020-02-16 23:00:00,BTC/USDT,9877.59,9996.58,9867.25,9917.27,4488.00,44617068.40,
1581890400000,2020-02-16 22:00:00,BTC/USDT,9758.55,9877.96,9750.73,9877.59,1951.99,19170958.31,
1581886800000,2020-02-16 21:00:00,BTC/USDT,9781.18,9793.10,9753.38,9758.55,1148.88,11226798.59,
1581883200000,2020-02-16 20:00:00,BTC/USDT,9745.57,9781.61,9729.96,9781.18,1706.57,16644033.89,
1581879600000,2020-02-16 19:00:00,BTC/USDT,9796.01,9797.73,9711.30,9745.57,2457.18,23974333.20,
1581876000000,2020-02-16 18:00:00,BTC/USDT,9755.03,9840.06,9755.02,9796.01,2069.31,20284917.95,
1581872400000,2020-02-16 17:00:00,BTC/USDT,9734.99,9800.00,9692.03,9755.03,3610.78,35243240.58,
1581868800000,2020-02-16 16:00:00,BTC/USDT,9858.54,9909.00,9638.12,9734.99,8561.20,83578633.51,
1581865200000,2020-02-16 15:00:00,BTC/USDT,9895.20,9921.62,9825.16,9858.54,3102.51,30632848.48,
1581861600000,2020-02-16 14:00:00,BTC/USDT,9938.11,9974.98,9885.25,9895.20,2189.66,21734157.76,
1581858000000,2020-02-16 13:00:00,BTC/USDT,9917.42,9956.02,9856.60,9938.11,3213.68,31827027.57,
1581854400000,2020-02-16 12:00:00,BTC/USDT,9922.63,9953.84,9877.16,9917.42,2044.33,20280792.45,
1581850800000,2020-02-16 11:00:00,BTC/USDT,9935.57,9970.54,9901.28,9922.63,1704.46,16943937.47,
1581847200000,2020-02-16 10:00:00,BTC/USDT,9971.50,9988.82,9928.48,9935.57,1595.11,15893032.55,
1581843600000,2020-02-16 09:00:00,BTC/USDT,9989.31,10009.66,9961.20,9971.50,1115.08,11139298.78,
1581840000000,2020-02-16 08:00:00,BTC/USDT,9959.51,10017.00,9945.94,9989.31,1312.20,13089591.39,
1581836400000,2020-02-16 07:00:00,BTC/USDT,9966.07,9984.45,9955.55,9959.51,843.80,8416524.80,
1581832800000,2020-02-16 06:00:00,BTC/USDT,9955.43,9980.00,9945.79,9966.07,866.69,8637756.57,
1581829200000,2020-02-16 05:00:00,BTC/USDT,10021.36,10033.33,9937.00,9955.43,1341.14,13381221.86,
1581825600000,2020-02-16 04:00:00,BTC/USDT,10000.58,10029.97,9975.00,10021.36,1149.19,11494960.60,
1581822000000,2020-02-16 03:00:00,BTC/USDT,10041.53,10050.00,9992.64,10000.58,1822.61,18270443.95,
1581818400000,2020-02-16 02:00:00,BTC/USDT,9931.00,10042.67,9917.07,10041.53,2762.48,27580521.12,
1581814800000,2020-02-16 01:00:00,BTC/USDT,9929.31,9940.11,9910.03,9931.00,982.36,9752577.65,
1581811200000,2020-02-16 12:00:00,BTC/USDT,9904.72,9929.99,9853.02,9929.31,2019.62,19988989.54,
1581807600000,2020-02-15 23:00:00,BTC/USDT,9923.82,9936.27,9882.04,9904.72,1092.28,10824296.36,
1581804000000,2020-02-15 22:00:00,BTC/USDT,9923.53,9949.00,9911.17,9923.82,1184.98,11764416.47,
1581800400000,2020-02-15 21:00:00,BTC/USDT,9892.89,9929.75,9891.15,9923.53,987.76,9792828.15,
1581796800000,2020-02-15 20:00:00,BTC/USDT,9893.99,9919.57,9870.33,9892.89,1328.53,13145876.92,
1581793200000,2020-02-15 19:00:00,BTC/USDT,9914.13,9940.00,9891.66,9893.99,1452.76,14406516.63,
1581789600000,2020-02-15 18:00:00,BTC/USDT,9844.69,9920.00,9811.84,9914.13,3481.91,34401391.53,
1581786000000,2020-02-15 17:00:00,BTC/USDT,9841.29,9845.00,9827.00,9844.69,117.33,1153611.48,
1581782400000,2020-02-15 16:00:00,BTC/USDT,9895.51,9904.03,9887.97,9903.95,169.46,1676854.40,
1581778800000,2020-02-15 15:00:00,BTC/USDT,10241.65,10244.76,9801.00,9983.18,7577.19,76110242.83,
1581775200000,2020-02-15 14:00:00,BTC/USDT,10236.06,10259.97,10234.02,10241.65,1525.86,15636163.78,
1581771600000,2020-02-15 13:00:00,BTC/USDT,10240.00,10246.75,10214.59,10236.06,925.24,9467140.86,
1581768000000,2020-02-15 12:00:00,BTC/USDT,10229.36,10248.97,10207.97,10240.00,1472.48,15061123.18,
1581764400000,2020-02-15 11:00:00,BTC/USDT,10242.99,10254.83,10220.00,10229.36,1346.38,13780293.83,
1581760800000,2020-02-15 10:00:00,BTC/USDT,10256.63,10274.18,10242.21,10242.99,1242.21,12746139.36,
1581757200000,2020-02-15 09:00:00,BTC/USDT,10252.80,10269.99,10221.79,10256.63,1159.25,11876982.16,
1581753600000,2020-02-15 08:00:00,BTC/USDT,10221.76,10252.98,10211.82,10252.80,1327.79,13589944.17,
1581750000000,2020-02-15 07:00:00,BTC/USDT,10240.01,10245.07,10190.90,10221.76,1977.42,20203170.07,
1581746400000,2020-02-15 06:00:00,BTC/USDT,10224.72,10261.79,10200.00,10240.01,1131.40,11582391.96,
1581742800000,2020-02-15 05:00:00,BTC/USDT,10260.63,10263.45,10220.00,10224.72,1102.14,11290614.22,
1581739200000,2020-02-15 04:00:00,BTC/USDT,10272.39,10279.00,10245.01,10260.63,979.01,10046294.02,
1581735600000,2020-02-15 03:00:00,BTC/USDT,10240.64,10287.00,10240.19,10272.39,1076.79,11055362.24,
1581732000000,2020-02-15 02:00:00,BTC/USDT,10244.50,10277.62,10203.52,10240.64,1833.97,18790464.52,
1581728400000,2020-02-15 01:00:00,BTC/USDT,10333.09,10349.53,10235.08,10244.50,1993.84,20531725.45,
1581724800000,2020-02-15 12:00:00,BTC/USDT,10344.36,10375.00,10320.00,10333.09,1739.71,18008096.53,
1581721200000,2020-02-14 23:00:00,BTC/USDT,10346.00,10352.36,10320.00,10344.36,990.15,10235741.48,
1581717600000,2020-02-14 22:00:00,BTC/USDT,10329.81,10348.41,10280.11,10346.00,1190.49,12290042.73,
1581714000000,2020-02-14 21:00:00,BTC/USDT,10354.47,10381.56,10314.50,10329.81,1108.96,11483532.82,
1581710400000,2020-02-14 20:00:00,BTC/USDT,10341.64,10375.00,10340.13,10354.47,1523.14,15782034.98,
1581706800000,2020-02-14 19:00:00,BTC/USDT,10356.89,10375.45,10316.30,10341.64,1638.43,16949715.21,
1581703200000,2020-02-14 18:00:00,BTC/USDT,10281.46,10359.00,10281.46,10356.89,2401.77,24792327.23,
1581699600000,2020-02-14 17:00:00,BTC/USDT,10285.00,10292.96,10258.25,10281.46,1395.25,14341842.16,
1581696000000,2020-02-14 16:00:00,BTC/USDT,10249.94,10308.08,10243.72,10285.00,1907.01,19595225.71,
1581692400000,2020-02-14 15:00:00,BTC/USDT,10240.23,10288.00,10231.31,10249.94,1799.05,18462077.56,
1581688800000,2020-02-14 14:00:00,BTC/USDT,10252.90,10360.20,10224.00,10240.23,3529.45,36299293.65,
1581685200000,2020-02-14 13:00:00,BTC/USDT,10258.57,10268.30,10240.00,10252.90,1433.10,14692889.09,
1581681600000,2020-02-14 12:00:00,BTC/USDT,10269.24,10287.37,10240.00,10258.57,1576.13,16174869.30,
1581678000000,2020-02-14 11:00:00,BTC/USDT,10252.96,10278.55,10213.82,10269.24,1954.95,20040181.40,
1581674400000,2020-02-14 10:00:00,BTC/USDT,10223.85,10298.00,10206.30,10252.96,3635.48,37307394.67,
1581670800000,2020-02-14 09:00:00,BTC/USDT,10165.14,10229.50,10150.01,10223.85,2285.09,23286605.51,
1581667200000,2020-02-14 08:00:00,BTC/USDT,10124.98,10178.44,10111.57,10165.14,1842.44,18702331.13,
1581663600000,2020-02-14 07:00:00,BTC/USDT,10196.27,10205.86,10111.37,10124.98,2046.10,20754715.50,
1581660000000,2020-02-14 06:00:00,BTC/USDT,10173.25,10202.91,10154.00,10196.27,1313.21,13371080.11,
1581656400000,2020-02-14 05:00:00,BTC/USDT,10221.90,10237.09,10162.37,10173.25,1594.48,16264929.61,
1581652800000,2020-02-14 04:00:00,BTC/USDT,10258.70,10280.00,10204.34,10221.90,1700.08,17403390.99,
1581649200000,2020-02-14 03:00:00,BTC/USDT,10260.68,10290.00,10214.00,10258.70,1833.50,18800209.70,
1581645600000,2020-02-14 02:00:00,BTC/USDT,10227.89,10266.60,10224.92,10260.68,918.06,9406918.47,
1581642000000,2020-02-14 01:00:00,BTC/USDT,10224.81,10281.18,10209.19,10227.89,1837.12,18817190.01,
1581638400000,2020-02-14 12:00:00,BTC/USDT,10229.63,10242.79,10178.27,10224.81,1571.06,16030368.08,
1581634800000,2020-02-13 23:00:00,BTC/USDT,10224.15,10252.79,10207.02,10229.63,976.53,9994652.16,
1581631200000,2020-02-13 22:00:00,BTC/USDT,10189.01,10240.26,10185.03,10224.15,889.21,9084749.90,
1581627600000,2020-02-13 21:00:00,BTC/USDT,10226.61,10228.95,10181.88,10189.01,1515.52,15462802.32,
1581624000000,2020-02-13 20:00:00,BTC/USDT,10250.31,10265.00,10208.14,10226.61,1013.52,10371577.12,
1581620400000,2020-02-13 19:00:00,BTC/USDT,10206.44,10271.96,10200.50,10250.31,1569.72,16074335.67,
1581616800000,2020-02-13 18:00:00,BTC/USDT,10199.68,10239.81,10185.03,10206.44,1294.49,13221530.11,
1581613200000,2020-02-13 17:00:00,BTC/USDT,10162.74,10244.44,10145.50,10199.68,2512.60,25586459.23,
1581609600000,2020-02-13 16:00:00,BTC/USDT,10254.93,10292.99,10156.00,10162.74,2848.40,29102292.50,
1581606000000,2020-02-13 15:00:00,BTC/USDT,10248.93,10315.65,10190.86,10254.93,2480.00,25436705.25,
1581602400000,2020-02-13 14:00:00,BTC/USDT,10199.00,10352.00,10123.60,10248.93,6926.71,71025793.44,
1581598800000,2020-02-13 13:00:00,BTC/USDT,10211.08,10500.00,10183.33,10199.00,9423.35,97690404.41,
1581595200000,2020-02-13 12:00:00,BTC/USDT,10151.11,10240.00,10100.20,10211.08,3248.11,33042960.29,
1581591600000,2020-02-13 11:00:00,BTC/USDT,10169.93,10189.69,10080.00,10151.11,3353.70,34011908.53,
1581588000000,2020-02-13 10:00:00,BTC/USDT,10166.97,10210.00,10123.00,10169.93,3024.78,30751336.94,
1581584400000,2020-02-13 09:00:00,BTC/USDT,10260.86,10264.14,10100.00,10166.97,4921.60,50096033.43,
1581580800000,2020-02-13 08:00:00,BTC/USDT,10338.96,10366.53,10110.00,10260.86,7221.02,73921324.61,
1581577200000,2020-02-13 07:00:00,BTC/USDT,10452.97,10491.00,10326.49,10338.96,4307.24,44862863.44,
1581573600000,2020-02-13 06:00:00,BTC/USDT,10435.82,10457.63,10422.19,10452.97,2303.53,24055208.86,
1581570000000,2020-02-13 05:00:00,BTC/USDT,10395.08,10439.99,10394.87,10435.82,1461.61,15228718.29,
1581566400000,2020-02-13 04:00:00,BTC/USDT,10379.74,10423.00,10378.31,10395.08,1386.43,14418911.04,
1581562800000,2020-02-13 03:00:00,BTC/USDT,10405.75,10440.67,10365.00,10379.74,2129.88,22159873.67,
1581559200000,2020-02-13 02:00:00,BTC/USDT,10393.26,10423.88,10363.61,10405.75,2473.05,25715789.52,
1581555600000,2020-02-13 01:00:00,BTC/USDT,10366.62,10400.00,10350.27,10393.26,1533.28,15911886.15,
1581552000000,2020-02-13 12:00:00,BTC/USDT,10326.46,10381.99,10310.51,10366.62,1411.48,14606737.11,
1581548400000,2020-02-12 23:00:00,BTC/USDT,10337.26,10365.00,10303.00,10326.46,1736.26,17943913.13,
1581544800000,2020-02-12 22:00:00,BTC/USDT,10373.28,10380.80,10329.45,10337.26,1277.46,13229690.58,
